avg_exp	pct_exp	marker	cell_subtype	avg_exp_scaled
4.3201854997618	3.6	Epcam	Fibroblast	0.743225715590086
46.5321167168791	23.9625	Krt8	Fibroblast	0.827257937260433
21.4107142680524	14.775	Krt18	Fibroblast	1.03096649942158
149.197014764855	31.5	Col1a1	Fibroblast	2.07415609458634
8.90546478074804	5.4875	Pdgfra	Fibroblast	0.584704442497792
17.8382559465648	7.475	Acta2	Fibroblast	1.34082882293467
4.06064366906883	2.525	Myh11	Fibroblast	0.608820699273053
8.81125970362824	5.1625	Tagln	Fibroblast	1.23081253767043
2.33229153134034	1.7875	Pecam1	Fibroblast	-0.345840301249496
8.25880818233282	4.8875	Cdh5	Fibroblast	0.312386115203728
3.37886037974594	2.325	Cidea	Fibroblast	-0.274474658584082
11.5034502031545	5.3625	Fabp4	Fibroblast	0.0509206055562621
8.03971680545454	5.025	Cd3e	Fibroblast	-0.392507795049348
