set	tier	concept	source	source_id	provenance	citation	confirmatory	gene	on_panel	n_panel	n_total	coverage	thin
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Cd93	FALSE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Col4a1	TRUE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Col4a2	TRUE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Hspg2	FALSE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Lama4	FALSE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Pxdn	FALSE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Rgcc	TRUE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Vwa1	TRUE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Vwf	TRUE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Akt1	TRUE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Axl	TRUE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Calm1	TRUE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Cav1	TRUE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Cdh5	TRUE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Ctnnb1	TRUE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Fyn	TRUE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Hsp90aa1	TRUE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Hspb1	TRUE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Itgav	TRUE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Kdr	TRUE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Kras	TRUE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Map2k1	FALSE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Mapk13	TRUE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Mapk14	TRUE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Mtor	TRUE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Pgf	TRUE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Plcg1	FALSE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Ptgs2	TRUE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Ptk2	TRUE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Rac1	TRUE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Rac2	TRUE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Src	TRUE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Vegfa	TRUE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Vegfb	TRUE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Vegfc	TRUE	30	36	0.833333333333333	FALSE
Angiogenesis	primary	Angiogenesis	nanostring	Angiogenesis;VEGF Signaling	nanostring		TRUE	Vegfd	TRUE	30	36	0.833333333333333	FALSE
DNA_Damage_Repair	primary	DNA_Damage_Repair	nanostring	DNA Damage Repair	nanostring		TRUE	Abl1	TRUE	17	18	0.944444444444444	FALSE
DNA_Damage_Repair	primary	DNA_Damage_Repair	nanostring	DNA Damage Repair	nanostring		TRUE	Atm	TRUE	17	18	0.944444444444444	FALSE
DNA_Damage_Repair	primary	DNA_Damage_Repair	nanostring	DNA Damage Repair	nanostring		TRUE	Atr	TRUE	17	18	0.944444444444444	FALSE
DNA_Damage_Repair	primary	DNA_Damage_Repair	nanostring	DNA Damage Repair	nanostring		TRUE	Brca1	TRUE	17	18	0.944444444444444	FALSE
DNA_Damage_Repair	primary	DNA_Damage_Repair	nanostring	DNA Damage Repair	nanostring		TRUE	Cdkn1a	TRUE	17	18	0.944444444444444	FALSE
DNA_Damage_Repair	primary	DNA_Damage_Repair	nanostring	DNA Damage Repair	nanostring		TRUE	Chek1	TRUE	17	18	0.944444444444444	FALSE
DNA_Damage_Repair	primary	DNA_Damage_Repair	nanostring	DNA Damage Repair	nanostring		TRUE	Chek2	TRUE	17	18	0.944444444444444	FALSE
DNA_Damage_Repair	primary	DNA_Damage_Repair	nanostring	DNA Damage Repair	nanostring		TRUE	Crip1	TRUE	17	18	0.944444444444444	FALSE
DNA_Damage_Repair	primary	DNA_Damage_Repair	nanostring	DNA Damage Repair	nanostring		TRUE	H2az1	TRUE	17	18	0.944444444444444	FALSE
DNA_Damage_Repair	primary	DNA_Damage_Repair	nanostring	DNA Damage Repair	nanostring		TRUE	Hmgb2	TRUE	17	18	0.944444444444444	FALSE
DNA_Damage_Repair	primary	DNA_Damage_Repair	nanostring	DNA Damage Repair	nanostring		TRUE	Isg15	FALSE	17	18	0.944444444444444	FALSE
DNA_Damage_Repair	primary	DNA_Damage_Repair	nanostring	DNA Damage Repair	nanostring		TRUE	Mlh1	TRUE	17	18	0.944444444444444	FALSE
DNA_Damage_Repair	primary	DNA_Damage_Repair	nanostring	DNA Damage Repair	nanostring		TRUE	Msh2	TRUE	17	18	0.944444444444444	FALSE
DNA_Damage_Repair	primary	DNA_Damage_Repair	nanostring	DNA Damage Repair	nanostring		TRUE	Parp1	TRUE	17	18	0.944444444444444	FALSE
DNA_Damage_Repair	primary	DNA_Damage_Repair	nanostring	DNA Damage Repair	nanostring		TRUE	Pcna	TRUE	17	18	0.944444444444444	FALSE
DNA_Damage_Repair	primary	DNA_Damage_Repair	nanostring	DNA Damage Repair	nanostring		TRUE	Sod1	TRUE	17	18	0.944444444444444	FALSE
DNA_Damage_Repair	primary	DNA_Damage_Repair	nanostring	DNA Damage Repair	nanostring		TRUE	Trp53	TRUE	17	18	0.944444444444444	FALSE
DNA_Damage_Repair	primary	DNA_Damage_Repair	nanostring	DNA Damage Repair	nanostring		TRUE	Uba52	TRUE	17	18	0.944444444444444	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Col11a1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Col12a1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Col14a1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Col15a1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Col16a1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Col17a1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Col18a1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Col1a1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Col1a2	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Col27a1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Col3a1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Col4a1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Col4a2	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Col4a5	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Col5a1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Col5a2	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Col5a3	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Col6a1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Col6a2	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Col6a3	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Col8a1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Col9a2	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Col9a3	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Actg2	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Acvr1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Acvr1b	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Acvr2a	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Acvrl1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Bmp1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Bmp2	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Bmp3	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Bmp4	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Bmp5	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Bmp7	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Bmpr1a	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Bmpr2	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Btk	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Ccl28	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Dcn	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Eng	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Gdf15	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Hdac1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Hey1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Ifng	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Il11	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Inhba	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Inhbb	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Itgb1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Jag1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Junb	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Kras	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Krt18	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Krt8	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Lefty1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Myc	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Nupr1	FALSE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Parp1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Pdgfa	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Pdgfb	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Pdgfra	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Prtn3	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Ptgs2	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Sat1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Smad2	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Smad3	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Smad4	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Tgfb1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Tgfb2	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Tgfb3	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Tgfbi	FALSE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Tgfbr1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Tgfbr2	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Thbs1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Thsd4	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Tnf	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Tsc22d1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Uba52	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Vim	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Akt1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Ar	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Cav1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Ccl2	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Ccl20	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Ccl21a/b/d	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Ccr7	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Cd274	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Cd44	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Cdh1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Ctnnb1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Cxcl12	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Cxcr4	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Ddr2	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Dnmt1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Egf	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Egfr	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Epcam	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Erbb2	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Esr1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Ezh2	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Ezr	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Fgfr1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Fn1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Gsk3b	FALSE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Hgf	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Hif1a	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Igf1	TRUE	136	140	0.971428571428571	FALSE
Fibrosis_remodeling	primary	Fibrosis_remodeling	nanostring	Collagen;TGF-beta Signaling;EMT	nanostring		TRUE	Igf1r	TRUE	136	140	0.971428571428571	FALSE
